job_id,skill,skill_category
freehire:sr-analyst-data-governance-and-quality-4b-genpact-wk4gen3h,Azure,Cloud
freehire:sr-analyst-data-governance-and-quality-4b-genpact-wk4gen3h,Data Modeling,Data Engineering
freehire:sr-analyst-data-governance-and-quality-4b-genpact-wk4gen3h,Databricks,Data Engineering
freehire:sr-analyst-data-governance-and-quality-4b-genpact-wk4gen3h,Oracle,Database / Query
freehire:sr-analyst-data-governance-and-quality-4b-genpact-wk4gen3h,Spark,Data Engineering
freehire:sr-analyst-data-governance-and-quality-4b-genpact-wk4gen3h,Statistics,Statistics / Analytics
freehire:benefits-operations-analyst-edi-im-rippling-xujzhi2n,Jira,Collaboration Tool
freehire:business-operations-analyst-3-lam-research-fo4iuukn,Excel,Spreadsheet
freehire:business-operations-analyst-3-lam-research-fo4iuukn,SAP,Enterprise Tool
freehire:business-intelligence-analyst-data-engineering-medpace-inc-qn7ron45,Data Modeling,Data Engineering
freehire:business-intelligence-analyst-data-engineering-medpace-inc-qn7ron45,Data Warehousing,Data Engineering
freehire:business-intelligence-analyst-data-engineering-medpace-inc-qn7ron45,Python,Programming
freehire:business-intelligence-analyst-data-engineering-medpace-inc-qn7ron45,SQL,Database / Query
freehire:commercial-operations-analyst-nvent-uekd72rp,SQL,Database / Query
freehire:commercial-operations-analyst-nvent-uekd72rp,Statistics,Statistics / Analytics
freehire:commercial-operations-analyst-nvent-uekd72rp,Tableau,BI / Visualization
freehire:data-operations-analyst-intern-instawork-sm54xjay,Excel,Spreadsheet
freehire:data-operations-analyst-intern-instawork-sm54xjay,Power Query,BI / Visualization
freehire:data-operations-analyst-intern-instawork-sm54xjay,SQL,Database / Query
freehire:data-operations-analyst-intern-instawork-sm54xjay,Spark,Data Engineering
freehire:procurement-data-analytics-analyst-rolls-royce-hiqdig3y,SAP,Enterprise Tool
freehire:senior-consultant-data-governance-fractal-7ranhtlh,Machine Learning,Machine Learning
freehire:commercial-analytics-manager-amgen-rcpd6w5y,AWS,Cloud
freehire:commercial-analytics-manager-amgen-rcpd6w5y,Databricks,Data Engineering
freehire:commercial-analytics-manager-amgen-rcpd6w5y,Excel,Spreadsheet
freehire:commercial-analytics-manager-amgen-rcpd6w5y,Forecasting,Statistics / Analytics
freehire:commercial-analytics-manager-amgen-rcpd6w5y,Python,Programming
freehire:commercial-analytics-manager-amgen-rcpd6w5y,SQL,Database / Query
freehire:commercial-analytics-manager-amgen-rcpd6w5y,Tableau,BI / Visualization
freehire:procurement-risk-analyst-cummins-oyag4qhq,Excel,Spreadsheet
freehire:procurement-risk-analyst-cummins-oyag4qhq,Forecasting,Statistics / Analytics
freehire:procurement-risk-analyst-cummins-oyag4qhq,Power BI,BI / Visualization
freehire:procurement-risk-analyst-cummins-oyag4qhq,Power Query,BI / Visualization
freehire:procurement-risk-analyst-cummins-oyag4qhq,SAP,Enterprise Tool
freehire:procurement-risk-analyst-cummins-oyag4qhq,SQL,Database / Query
freehire:product-analyst-assistant-manager-lending-paytm-of3laxa7,A/B Testing,Statistics / Analytics
freehire:product-analyst-assistant-manager-lending-paytm-of3laxa7,Python,Programming
freehire:product-analyst-assistant-manager-lending-paytm-of3laxa7,SQL,Database / Query
freehire:business-operations-analyst-arrow-grvix6vg,Power BI,BI / Visualization
freehire:dfir-lead-cyber-operations-analyst-barclays-3h6zoch5,AWS,Cloud
freehire:dfir-lead-cyber-operations-analyst-barclays-3h6zoch5,Azure,Cloud
freehire:dfir-lead-cyber-operations-analyst-barclays-3h6zoch5,GCP,Cloud
freehire:manager-business-intelligence-fortrea-ngb7y2jn,Excel,Spreadsheet
freehire:manager-business-intelligence-fortrea-ngb7y2jn,Power BI,BI / Visualization
freehire:manager-business-intelligence-fortrea-ngb7y2jn,Power Query,BI / Visualization
freehire:manager-business-intelligence-fortrea-ngb7y2jn,Python,Programming
freehire:manager-business-intelligence-fortrea-ngb7y2jn,SQL,Database / Query
freehire:manager-business-intelligence-fortrea-ngb7y2jn,Statistics,Statistics / Analytics
freehire:manager-business-intelligence-fortrea-ngb7y2jn,Tableau,BI / Visualization
freehire:product-analyst-assistant-manager-travel-paytm-2i4ndi7e,A/B Testing,Statistics / Analytics
freehire:product-analyst-assistant-manager-travel-paytm-2i4ndi7e,SQL,Database / Query
freehire:data-governance-innovation-analyst-merck-nqi3r5kx,AWS,Cloud
freehire:data-governance-innovation-analyst-merck-nqi3r5kx,Azure,Cloud
freehire:data-governance-innovation-analyst-merck-nqi3r5kx,GCP,Cloud
freehire:data-governance-innovation-analyst-merck-nqi3r5kx,Python,Programming
freehire:senior-marketing-operations-analyst-india-kong-tnqa26jo,Snowflake,Cloud / Warehouse
freehire:senior-marketing-operations-analyst-india-kong-tnqa26jo,Tableau,BI / Visualization
freehire:data-science-senior-analyst-cigna-group-wq42hpxu,AWS,Cloud
freehire:data-science-senior-analyst-cigna-group-wq42hpxu,Databricks,Data Engineering
freehire:data-science-senior-analyst-cigna-group-wq42hpxu,Python,Programming
freehire:data-science-senior-analyst-cigna-group-wq42hpxu,SQL,Database / Query
freehire:data-science-senior-analyst-cigna-group-wq42hpxu,Statistics,Statistics / Analytics
freehire:data-science-senior-analyst-allegiance-benefit-plan-management-gvjrdhpa,AWS,Cloud
freehire:data-science-senior-analyst-allegiance-benefit-plan-management-gvjrdhpa,Databricks,Data Engineering
freehire:data-science-senior-analyst-allegiance-benefit-plan-management-gvjrdhpa,Python,Programming
freehire:data-science-senior-analyst-allegiance-benefit-plan-management-gvjrdhpa,SQL,Database / Query
freehire:data-science-senior-analyst-allegiance-benefit-plan-management-gvjrdhpa,Statistics,Statistics / Analytics
freehire:sales-commission-data-governance-analyst-nielseniq-sfau5n2o,Excel,Spreadsheet
freehire:sales-commission-data-governance-analyst-nielseniq-sfau5n2o,SAP,Enterprise Tool
freehire:senior-business-operations-analyst-conduent-mcnwwo4e,DAX,BI / Visualization
freehire:senior-business-operations-analyst-conduent-mcnwwo4e,Excel,Spreadsheet
freehire:senior-business-operations-analyst-conduent-mcnwwo4e,Forecasting,Statistics / Analytics
freehire:senior-business-operations-analyst-conduent-mcnwwo4e,Power BI,BI / Visualization
freehire:senior-business-operations-analyst-conduent-mcnwwo4e,Python,Programming
freehire:senior-business-operations-analyst-conduent-mcnwwo4e,SQL,Database / Query
freehire:senior-business-operations-analyst-conduent-mcnwwo4e,Tableau,BI / Visualization
freehire:data-operations-analyst-veeva-systems-xr7n457e,AWS,Cloud
freehire:data-operations-analyst-veeva-systems-xr7n457e,ETL,Data Engineering
freehire:data-operations-analyst-veeva-systems-xr7n457e,Python,Programming
freehire:data-operations-analyst-veeva-systems-xr7n457e,SQL,Database / Query
freehire:sr-data-science-analyst-indiana-university-health-habk3xtg,Excel,Spreadsheet
freehire:sr-data-science-analyst-indiana-university-health-habk3xtg,Power BI,BI / Visualization
freehire:sr-data-science-analyst-indiana-university-health-habk3xtg,Qlik,BI / Visualization
freehire:sr-data-science-analyst-indiana-university-health-habk3xtg,SQL,Database / Query
freehire:sr-data-science-analyst-indiana-university-health-habk3xtg,SQL Server,Database / Query
freehire:sr-data-science-analyst-indiana-university-health-habk3xtg,Tableau,BI / Visualization
freehire:fp-a-commercial-analyst-signify-gigvslx7,Forecasting,Statistics / Analytics
freehire:staff-specialist-digital-content-marketing-analyst-infineon-vnfpbazf,Looker,BI / Visualization
freehire:staff-specialist-digital-content-marketing-analyst-infineon-vnfpbazf,Power BI,BI / Visualization
freehire:staff-specialist-digital-content-marketing-analyst-infineon-vnfpbazf,Tableau,BI / Visualization
freehire:product-analyst-assistant-manager-paytm-ads-paytm-qofgkrnu,A/B Testing,Statistics / Analytics
freehire:product-analyst-assistant-manager-paytm-ads-paytm-qofgkrnu,Looker,BI / Visualization
freehire:product-analyst-assistant-manager-paytm-ads-paytm-qofgkrnu,Power BI,BI / Visualization
freehire:product-analyst-assistant-manager-paytm-ads-paytm-qofgkrnu,SQL,Database / Query
freehire:product-analyst-assistant-manager-paytm-ads-paytm-qofgkrnu,Tableau,BI / Visualization
freehire:customer-experience-operations-analyst-ii-power-bi-microsoft-fabric-modeln-fsr5run3,Power BI,BI / Visualization
freehire:it-application-operations-analyst-qadinc-lfzer6qa,MySQL,Database / Query
freehire:it-application-operations-analyst-qadinc-lfzer6qa,Python,Programming
freehire:it-application-operations-analyst-qadinc-lfzer6qa,SQL,Database / Query
freehire:senior-business-intelligence-manager-business-product-paytm-money-paytm-u2cvc7iv,A/B Testing,Statistics / Analytics
freehire:senior-business-intelligence-manager-business-product-paytm-money-paytm-u2cvc7iv,Looker,BI / Visualization
freehire:senior-business-intelligence-manager-business-product-paytm-money-paytm-u2cvc7iv,Power BI,BI / Visualization
freehire:senior-business-intelligence-manager-business-product-paytm-money-paytm-u2cvc7iv,Python,Programming
freehire:senior-business-intelligence-manager-business-product-paytm-money-paytm-u2cvc7iv,SQL,Database / Query
freehire:senior-business-intelligence-manager-business-product-paytm-money-paytm-u2cvc7iv,Tableau,BI / Visualization
freehire:lead-data-governance-quality-analyst-thomson-reuters-dxyehe2c,Azure,Cloud
freehire:lead-data-governance-quality-analyst-thomson-reuters-dxyehe2c,ELT,Data Engineering
freehire:lead-data-governance-quality-analyst-thomson-reuters-dxyehe2c,ETL,Data Engineering
freehire:lead-data-governance-quality-analyst-thomson-reuters-dxyehe2c,SQL,Database / Query
freehire:quality-analyst-generative-ai-data-quality-weloglobal-evqik6l7,ETL,Data Engineering
freehire:quantitative-analyst-avp-treasury-barclays-teml7n66,Forecasting,Statistics / Analytics
freehire:quantitative-analyst-avp-treasury-barclays-teml7n66,Machine Learning,Machine Learning
freehire:quantitative-analyst-avp-treasury-barclays-teml7n66,Python,Programming
freehire:algotale-wonderbotz-technical-program-manager-technical-business-analyst-nexthire-3uo6nutv,Excel,Spreadsheet
freehire:algotale-wonderbotz-technical-program-manager-technical-business-analyst-nexthire-3uo6nutv,Jira,Collaboration Tool
freehire:algotale-wonderbotz-technical-program-manager-technical-business-analyst-nexthire-3uo6nutv,Machine Learning,Machine Learning
freehire:algotale-wonderbotz-technical-program-manager-technical-business-analyst-nexthire-3uo6nutv,Power BI,BI / Visualization
freehire:senior-global-renewals-operations-analyst-barracuda-networks-inc-kghgwaa5,Excel,Spreadsheet
freehire:senior-global-renewals-operations-analyst-barracuda-networks-inc-kghgwaa5,Forecasting,Statistics / Analytics
freehire:senior-global-renewals-operations-analyst-barracuda-networks-inc-kghgwaa5,Power BI,BI / Visualization
freehire:accounting-and-reporting-analyst-p2p-abb-mb6zhzdr,Power BI,BI / Visualization
freehire:accounting-and-reporting-analyst-p2p-abb-mb6zhzdr,SAP,Enterprise Tool
freehire:accounting-and-reporting-analyst-ig-abb-ph3x3l2q,SAP,Enterprise Tool
freehire:staff-sales-operations-analyst-renesas-electronics-2odzxjzi,DAX,BI / Visualization
freehire:staff-sales-operations-analyst-renesas-electronics-2odzxjzi,Data Warehousing,Data Engineering
freehire:staff-sales-operations-analyst-renesas-electronics-2odzxjzi,Databricks,Data Engineering
freehire:staff-sales-operations-analyst-renesas-electronics-2odzxjzi,ETL,Data Engineering
freehire:staff-sales-operations-analyst-renesas-electronics-2odzxjzi,Excel,Spreadsheet
freehire:staff-sales-operations-analyst-renesas-electronics-2odzxjzi,Power BI,BI / Visualization
freehire:staff-sales-operations-analyst-renesas-electronics-2odzxjzi,Python,Programming
freehire:staff-sales-operations-analyst-renesas-electronics-2odzxjzi,SQL,Database / Query
freehire:staff-sales-operations-analyst-renesas-electronics-2odzxjzi,Spark,Data Engineering
freehire:manager-data-governance-northern-trust-iej75672,Alteryx,Analytics Tool
freehire:manager-data-governance-northern-trust-iej75672,Azure,Cloud
freehire:manager-data-governance-northern-trust-iej75672,Databricks,Data Engineering
freehire:manager-data-governance-northern-trust-iej75672,ETL,Data Engineering
freehire:manager-data-governance-northern-trust-iej75672,Power BI,BI / Visualization
freehire:manager-data-governance-northern-trust-iej75672,Python,Programming
freehire:manager-data-governance-northern-trust-iej75672,SQL,Database / Query
freehire:manager-data-governance-northern-trust-iej75672,Snowflake,Cloud / Warehouse
freehire:data-governance-engineer-all-generation-tech-7zfiowln,Snowflake,Cloud / Warehouse
freehire:data-governance-engineer-all-generation-tech-7zfiowln,dbt,Data Engineering
freehire:lead-alation-developer-data-governance-data-catalog-dataeconomy-7hcao2rs,AWS,Cloud
freehire:lead-alation-developer-data-governance-data-catalog-dataeconomy-7hcao2rs,Azure,Cloud
freehire:lead-alation-developer-data-governance-data-catalog-dataeconomy-7hcao2rs,Databricks,Data Engineering
freehire:lead-alation-developer-data-governance-data-catalog-dataeconomy-7hcao2rs,Python,Programming
freehire:lead-alation-developer-data-governance-data-catalog-dataeconomy-7hcao2rs,SQL,Database / Query
freehire:lead-alation-developer-data-governance-data-catalog-dataeconomy-7hcao2rs,Snowflake,Cloud / Warehouse
freehire:manager-risk-analytics-icq-retail-mfb-internal-control-quality-mumbai-lodha-i-think-techno-campus-jm-tata-capital-xm3k2tbs,Excel,Spreadsheet
freehire:marketing-analytics-manager-redwood-software-c6ocexki,Power BI,BI / Visualization
freehire:marketing-analytics-manager-redwood-software-c6ocexki,Python,Programming
freehire:marketing-analytics-manager-redwood-software-c6ocexki,Qlik,BI / Visualization
freehire:marketing-analytics-manager-redwood-software-c6ocexki,SQL,Database / Query
freehire:marketing-analytics-manager-redwood-software-c6ocexki,Tableau,BI / Visualization
freehire:sr-manager-data-visualization-business-intelligence-mcdonalds-in-india-p22ospek,AWS,Cloud
freehire:sr-manager-data-visualization-business-intelligence-mcdonalds-in-india-p22ospek,Databricks,Data Engineering
freehire:sr-manager-data-visualization-business-intelligence-mcdonalds-in-india-p22ospek,GCP,Cloud
freehire:sr-manager-data-visualization-business-intelligence-mcdonalds-in-india-p22ospek,Looker,BI / Visualization
freehire:sr-manager-data-visualization-business-intelligence-mcdonalds-in-india-p22ospek,Power BI,BI / Visualization
freehire:sr-manager-data-visualization-business-intelligence-mcdonalds-in-india-p22ospek,Redshift,Cloud / Warehouse
freehire:sr-manager-data-visualization-business-intelligence-mcdonalds-in-india-p22ospek,SQL,Database / Query
freehire:sr-manager-data-visualization-business-intelligence-mcdonalds-in-india-p22ospek,Snowflake,Cloud / Warehouse
freehire:sr-manager-data-visualization-business-intelligence-mcdonalds-in-india-p22ospek,Tableau,BI / Visualization
freehire:automation-engineer-data-governance-exl-m7whtkgy,AWS,Cloud
freehire:automation-engineer-data-governance-exl-m7whtkgy,Git,Developer Tool
freehire:automation-engineer-data-governance-exl-m7whtkgy,Python,Programming
freehire:team-member-fraud-risk-analytics-support-services-fraud-risk-management-unit-kotak-mahindra-bank-dp6m3ovg,Excel,Spreadsheet
freehire:team-member-fraud-risk-analytics-support-services-fraud-risk-management-unit-kotak-mahindra-bank-dp6m3ovg,Python,Programming
freehire:team-member-fraud-risk-analytics-support-services-fraud-risk-management-unit-kotak-mahindra-bank-dp6m3ovg,SAS,Statistics / Analytics
freehire:team-member-fraud-risk-analytics-support-services-fraud-risk-management-unit-kotak-mahindra-bank-dp6m3ovg,Statistics,Statistics / Analytics
freehire:bi-business-intelligence-developer-pune-transperfect-4tzolnrc,Data Warehousing,Data Engineering
freehire:bi-business-intelligence-developer-pune-transperfect-4tzolnrc,ETL,Data Engineering
freehire:bi-business-intelligence-developer-pune-transperfect-4tzolnrc,Excel,Spreadsheet
freehire:bi-business-intelligence-developer-pune-transperfect-4tzolnrc,SQL,Database / Query
freehire:bi-business-intelligence-developer-pune-transperfect-4tzolnrc,SQL Server,Database / Query
freehire:bi-business-intelligence-developer-pune-transperfect-4tzolnrc,Snowflake,Cloud / Warehouse
freehire:bi-business-intelligence-developer-pune-transperfect-4tzolnrc,Statistics,Statistics / Analytics
freehire:bi-business-intelligence-developer-pune-transperfect-4tzolnrc,Tableau,BI / Visualization
freehire:global-data-quality-assurance-lead-astrazeneca-7p4sz6e5,AWS,Cloud
freehire:global-data-quality-assurance-lead-astrazeneca-7p4sz6e5,Power BI,BI / Visualization
freehire:global-data-quality-assurance-lead-astrazeneca-7p4sz6e5,SAP,Enterprise Tool
freehire:global-data-quality-assurance-lead-astrazeneca-7p4sz6e5,Snowflake,Cloud / Warehouse
freehire:data-governance-senior-associate-pwc-gkl7yyss,Azure,Cloud
freehire:data-governance-manager-pwc-mpqwpdp3,SQL,Database / Query
freehire:senior-data-governance-engineer-pearson-om7gmlqv,AWS,Cloud
freehire:senior-data-governance-engineer-pearson-om7gmlqv,Azure,Cloud
freehire:senior-data-governance-engineer-pearson-om7gmlqv,Databricks,Data Engineering
freehire:senior-data-governance-engineer-pearson-om7gmlqv,ELT,Data Engineering
freehire:senior-data-governance-engineer-pearson-om7gmlqv,ETL,Data Engineering
freehire:senior-data-governance-engineer-pearson-om7gmlqv,Python,Programming
freehire:senior-data-governance-engineer-pearson-om7gmlqv,SQL,Database / Query
freehire:senior-data-governance-engineer-pearson-om7gmlqv,Snowflake,Cloud / Warehouse
freehire:liquidity-data-governance-assistant-manager-state-street-dtbg4xai,Data Warehousing,Data Engineering
freehire:liquidity-data-governance-assistant-manager-state-street-dtbg4xai,Qlik,BI / Visualization
freehire:liquidity-data-governance-assistant-manager-state-street-dtbg4xai,SQL,Database / Query
freehire:liquidity-data-governance-assistant-manager-state-street-dtbg4xai,Tableau,BI / Visualization
freehire:manager-risk-analytics-mumbai-lodha-i-think-techno-campus-tata-capital-7ccd5q2s,Data Modeling,Data Engineering
freehire:manager-risk-analytics-mumbai-lodha-i-think-techno-campus-tata-capital-7ccd5q2s,Forecasting,Statistics / Analytics
freehire:manager-risk-analytics-mumbai-lodha-i-think-techno-campus-tata-capital-7ccd5q2s,Machine Learning,Machine Learning
freehire:manager-risk-analytics-mumbai-lodha-i-think-techno-campus-tata-capital-7ccd5q2s,Python,Programming
freehire:manager-risk-analytics-mumbai-lodha-i-think-techno-campus-tata-capital-7ccd5q2s,Regression,Statistics / Analytics
freehire:manager-risk-analytics-mumbai-lodha-i-think-techno-campus-tata-capital-7ccd5q2s,SQL,Database / Query
freehire:manager-risk-analytics-mumbai-lodha-i-think-techno-campus-tata-capital-7ccd5q2s,Statistics,Statistics / Analytics
freehire:business-intelligence-engineer-eu-prime-and-marketing-analytics-science-primas-amazon-syn7nnup,A/B Testing,Statistics / Analytics
freehire:business-intelligence-engineer-eu-prime-and-marketing-analytics-science-primas-amazon-syn7nnup,Data Modeling,Data Engineering
freehire:business-intelligence-engineer-eu-prime-and-marketing-analytics-science-primas-amazon-syn7nnup,Statistics,Statistics / Analytics
freehire:business-relationship-support-data-governance-sap-indovinya-p37vjaa4,Excel,Spreadsheet
freehire:business-relationship-support-data-governance-sap-indovinya-p37vjaa4,Power BI,BI / Visualization
freehire:business-relationship-support-data-governance-sap-indovinya-p37vjaa4,SAP,Enterprise Tool
freehire:business-relationship-support-data-governance-sap-indovinya-p37vjaa4,Tableau,BI / Visualization
freehire:impact-infotech-data-governance-lead-nexthire-7bgjsub4,Azure,Cloud
freehire:impact-infotech-data-governance-lead-nexthire-7bgjsub4,Snowflake,Cloud / Warehouse
freehire:reference-data-governance-specialist-amgen-oljug4tt,AWS,Cloud
freehire:reference-data-governance-specialist-amgen-oljug4tt,Databricks,Data Engineering
freehire:reference-data-governance-specialist-amgen-oljug4tt,ETL,Data Engineering
freehire:reference-data-governance-specialist-amgen-oljug4tt,Git,Developer Tool
freehire:reference-data-governance-specialist-amgen-oljug4tt,Python,Programming
freehire:reference-data-governance-specialist-amgen-oljug4tt,SQL,Database / Query
freehire:reference-data-governance-specialist-amgen-oljug4tt,Spark,Data Engineering
freehire:manager-data-governance-amp-metadata-management-ecsme-gn6jrbn4,Azure,Cloud
freehire:manager-data-governance-amp-metadata-management-ecsme-gn6jrbn4,ETL,Data Engineering
freehire:manager-data-governance-amp-metadata-management-ecsme-gn6jrbn4,Jira,Collaboration Tool
freehire:manager-data-governance-amp-metadata-management-ecsme-gn6jrbn4,Looker,BI / Visualization
freehire:manager-data-governance-amp-metadata-management-ecsme-gn6jrbn4,Power BI,BI / Visualization
freehire:manager-data-governance-amp-metadata-management-ecsme-gn6jrbn4,Snowflake,Cloud / Warehouse
freehire:manager-data-governance-amp-metadata-management-ecsme-gn6jrbn4,Tableau,BI / Visualization
freehire:data-quality-and-information-management-manager-citi-4vwjj4ei,ETL,Data Engineering
freehire:data-quality-and-information-management-manager-citi-4vwjj4ei,Machine Learning,Machine Learning
freehire:data-quality-and-information-management-manager-citi-4vwjj4ei,Python,Programming
freehire:data-quality-and-information-management-manager-citi-4vwjj4ei,SAS,Statistics / Analytics
freehire:data-quality-and-information-management-manager-citi-4vwjj4ei,SQL,Database / Query
freehire:data-quality-and-information-management-manager-citi-4vwjj4ei,Statistics,Statistics / Analytics
freehire:data-quality-and-information-management-manager-citi-4vwjj4ei,Tableau,BI / Visualization
freehire:assistant-vice-president-data-governance-barclays-wai4eqaf,Databricks,Data Engineering
freehire:assistant-vice-president-data-governance-barclays-wai4eqaf,Excel,Spreadsheet
freehire:assistant-vice-president-data-governance-barclays-wai4eqaf,Forecasting,Statistics / Analytics
freehire:assistant-vice-president-data-governance-barclays-wai4eqaf,Jira,Collaboration Tool
freehire:assistant-vice-president-data-governance-barclays-wai4eqaf,Machine Learning,Machine Learning
freehire:assistant-vice-president-data-governance-barclays-wai4eqaf,Power BI,BI / Visualization
freehire:assistant-vice-president-data-governance-barclays-wai4eqaf,Python,Programming
freehire:assistant-vice-president-data-governance-barclays-wai4eqaf,SQL,Database / Query
freehire:assistant-vice-president-data-governance-barclays-wai4eqaf,Snowflake,Cloud / Warehouse
freehire:assistant-vice-president-data-governance-barclays-wai4eqaf,Tableau,BI / Visualization
freehire:data-governance-senior-associate-jpmorganchase-s2axzee7,Alteryx,Analytics Tool
freehire:data-governance-senior-associate-jpmorganchase-s2axzee7,Excel,Spreadsheet
freehire:data-governance-senior-associate-jpmorganchase-s2axzee7,Qlik,BI / Visualization
freehire:data-governance-senior-associate-jpmorganchase-s2axzee7,Tableau,BI / Visualization
freehire:data-governance-senior-associate-jp-morgan-chase-fjmdubq5,Alteryx,Analytics Tool
freehire:data-governance-senior-associate-jp-morgan-chase-fjmdubq5,Excel,Spreadsheet
freehire:data-governance-senior-associate-jp-morgan-chase-fjmdubq5,Qlik,BI / Visualization
freehire:data-governance-senior-associate-jp-morgan-chase-fjmdubq5,Tableau,BI / Visualization
freehire:business-intelligence-consultant-affs-accounting-onboarding-amazon-iabn5oan,AWS,Cloud
freehire:business-intelligence-consultant-affs-accounting-onboarding-amazon-iabn5oan,Data Modeling,Data Engineering
freehire:business-intelligence-consultant-affs-accounting-onboarding-amazon-iabn5oan,ETL,Data Engineering
freehire:business-intelligence-consultant-affs-accounting-onboarding-amazon-iabn5oan,Python,Programming
freehire:manager-business-intelligence-gsk-3anm76y6,Excel,Spreadsheet
freehire:manager-business-intelligence-gsk-3anm76y6,Power BI,BI / Visualization
freehire:manager-business-intelligence-gsk-3anm76y6,Python,Programming
freehire:manager-business-intelligence-gsk-3anm76y6,Statistics,Statistics / Analytics
freehire:manager-business-intelligence-gsk-3anm76y6,Tableau,BI / Visualization
freehire:avp-data-governance-barclays-fkmcicax,Databricks,Data Engineering
freehire:avp-data-governance-barclays-fkmcicax,Excel,Spreadsheet
freehire:avp-data-governance-barclays-fkmcicax,Forecasting,Statistics / Analytics
freehire:avp-data-governance-barclays-fkmcicax,Jira,Collaboration Tool
freehire:avp-data-governance-barclays-fkmcicax,Machine Learning,Machine Learning
freehire:avp-data-governance-barclays-fkmcicax,Power BI,BI / Visualization
freehire:avp-data-governance-barclays-fkmcicax,Python,Programming
freehire:avp-data-governance-barclays-fkmcicax,SQL,Database / Query
freehire:avp-data-governance-barclays-fkmcicax,Snowflake,Cloud / Warehouse
freehire:avp-data-governance-barclays-fkmcicax,Tableau,BI / Visualization
freehire:manager-data-governance-change-management-mdlz-qaqi6ihz,SAP,Enterprise Tool
freehire:manager-marketing-analytics-mastercard-uht72nxv,A/B Testing,Statistics / Analytics
freehire:manager-marketing-analytics-mastercard-uht72nxv,Excel,Spreadsheet
freehire:manager-marketing-analytics-mastercard-uht72nxv,Power BI,BI / Visualization
freehire:manager-marketing-analytics-mastercard-uht72nxv,Python,Programming
freehire:manager-marketing-analytics-mastercard-uht72nxv,SAS,Statistics / Analytics
freehire:manager-marketing-analytics-mastercard-uht72nxv,SQL,Database / Query
freehire:manager-marketing-analytics-mastercard-uht72nxv,Statistics,Statistics / Analytics
freehire:manager-marketing-analytics-mastercard-uht72nxv,Tableau,BI / Visualization
freehire:business-intelligence-ii-support-services-data-analytics-in-house-engineering-kotak-mahindra-bank-5knywrc4,Python,Programming
freehire:business-intelligence-ii-support-services-data-analytics-in-house-engineering-kotak-mahindra-bank-5knywrc4,Regression,Statistics / Analytics
freehire:business-intelligence-ii-support-services-data-analytics-in-house-engineering-kotak-mahindra-bank-5knywrc4,SAS,Statistics / Analytics
freehire:senior-manager-data-governance-sbi-card-yzlrlh7i,Excel,Spreadsheet
freehire:principal-data-governance-and-compliance-monitoring-coupang-internal-uxurlq3c,AWS,Cloud
freehire:principal-data-governance-and-compliance-monitoring-coupang-internal-uxurlq3c,Azure,Cloud
freehire:principal-data-governance-and-compliance-monitoring-coupang-internal-uxurlq3c,Jira,Collaboration Tool
freehire:principal-data-governance-and-compliance-monitoring-coupang-internal-uxurlq3c,Power BI,BI / Visualization
freehire:principal-data-governance-and-compliance-monitoring-coupang-internal-uxurlq3c,Python,Programming
freehire:principal-data-governance-and-compliance-monitoring-coupang-ek75kpjj,AWS,Cloud
freehire:principal-data-governance-and-compliance-monitoring-coupang-ek75kpjj,Azure,Cloud
freehire:principal-data-governance-and-compliance-monitoring-coupang-ek75kpjj,Jira,Collaboration Tool
freehire:principal-data-governance-and-compliance-monitoring-coupang-ek75kpjj,Power BI,BI / Visualization
freehire:principal-data-governance-and-compliance-monitoring-coupang-ek75kpjj,Python,Programming
freehire:engineering-division-data-quality-governance-vice-president-bengaluru-goldman-sachs-bgonqgsz,Machine Learning,Machine Learning
freehire:business-intelligence-engineer-ii-retail-business-service-data-engineering-team-amazon-wezpb64c,AWS,Cloud
freehire:business-intelligence-engineer-ii-retail-business-service-data-engineering-team-amazon-wezpb64c,Machine Learning,Machine Learning
freehire:business-intelligence-engineer-ii-retail-business-service-data-engineering-team-amazon-wezpb64c,Power BI,BI / Visualization
freehire:business-intelligence-engineer-ii-retail-business-service-data-engineering-team-amazon-wezpb64c,Python,Programming
freehire:business-intelligence-engineer-ii-retail-business-service-data-engineering-team-amazon-wezpb64c,Qlik,BI / Visualization
freehire:business-intelligence-engineer-ii-retail-business-service-data-engineering-team-amazon-wezpb64c,Tableau,BI / Visualization
freehire:manager-business-performance-customer-insights-analytics-sap-otc-performance-focus-amgen-q5v57t77,Power BI,BI / Visualization
freehire:manager-business-performance-customer-insights-analytics-sap-otc-performance-focus-amgen-q5v57t77,SAP,Enterprise Tool
freehire:manager-business-performance-customer-insights-analytics-sap-otc-performance-focus-amgen-q5v57t77,Tableau,BI / Visualization
freehire:data-quality-manager-valocityglobal-3v5yugfd,Azure,Cloud
freehire:data-quality-manager-valocityglobal-3v5yugfd,Data Modeling,Data Engineering
freehire:data-quality-manager-valocityglobal-3v5yugfd,Databricks,Data Engineering
freehire:data-quality-manager-valocityglobal-3v5yugfd,Excel,Spreadsheet
freehire:data-quality-manager-valocityglobal-3v5yugfd,Jira,Collaboration Tool
freehire:data-quality-manager-valocityglobal-3v5yugfd,NumPy,Programming
freehire:data-quality-manager-valocityglobal-3v5yugfd,Pandas,Programming
freehire:data-quality-manager-valocityglobal-3v5yugfd,Power BI,BI / Visualization
freehire:data-quality-manager-valocityglobal-3v5yugfd,Python,Programming
